-11.136
0
0
0
0
0
0
0
0
0
0
-2.93
-2.93
0
0
5.275
11.136
15.824
19.341
23.443
23.443
26.374
26.96
29.304
30.476
29.89
30.476
29.89
29.304
29.89
33.993
38.095
40.44
39.853
35.165
29.89
25.788
27.546
32.234
35.165
39.853
42.784
43.956
44.542
48.059
48.645
44.542
43.37
41.612
38.681
37.509
38.681
38.095
36.923
40.44
42.784
42.784
45.128
45.128
45.714
47.473
49.817
52.747
55.092
55.092
53.333
53.333
50.989
48.059
45.128
42.198
37.509
35.751
36.923
38.681
40.44
42.784
41.612
36.923
32.234
26.96
23.443
21.099
19.927
17.582
15.824
13.48
11.136
9.963
7.619
7.033
4.103
1.758
-1.172
-3.516
-6.447
-6.447
-8.791
-11.136
-14.652
-16.996
-19.927
-21.685
-18.755
-18.168
-18.168
-18.755
-19.341
-21.099
-18.755
-17.582
-15.238
-12.894
-12.894
-14.066
-11.136
-8.791
-5.275
-1.758
0
0
0
0
0
-1.758
-1.758
-2.93
-2.344
-0.586
0
1.172
1.758
0.586
1.172
1.172
0
-1.758
-4.689
-5.275
-7.619
-5.861
-4.689
-5.861
-6.447
-6.447
-9.377
-10.549
-10.549
-11.722
-12.894
-14.066
-14.652
-14.652
-12.308
-9.963
-10.549
-14.066
-21.685
-26.374
-28.132
-26.374
-25.201
-22.271
-24.029
-25.788
-26.374
-28.718
-28.132
-26.96
-29.304
-30.476
-31.648
-34.579
-36.337
-36.923
-37.509
-38.095
-37.509
-38.681
-42.198
-43.37
-46.3
-48.645
-48.645
-50.989
-51.575
-51.575
-52.747
-54.505
-57.436
-58.608
-59.78
-62.125
-60.952
-62.711
-66.227
-65.055
-64.469
-67.399
-66.227
-67.399
-69.744
-65.055
-65.641
-65.641
-66.227
-70.916
-74.432
-79.707
-84.396
-87.326
-90.256
-93.187
-93.773
-97.875
-99.634
-99.048
-97.289
-93.773
-92.601
-91.429
-93.187
-93.773
-92.015
-92.015
-92.601
-96.703
-99.634
-99.634
-97.289
-93.773
-89.084
-88.498
-86.154
-82.051
-77.949
-73.26
-71.502
-72.088
-73.846
-73.26
-71.502
-68.571
-66.813
-66.227
-65.055
-63.883
-61.538
-56.264
-51.575
-45.128
-38.095
-32.821
-31.062
-29.89
-26.96
-26.374
-21.099
-17.582
-14.066
-11.722
-7.033
-4.103
-1.172
0
0
0
-2.344
-5.275
-5.275
-3.516
0
1.172
1.172
0
0
2.344
8.791
18.168
26.374
33.407
43.956
50.403
57.436
62.711
65.641
70.33
74.432
81.465
92.015
102.56
113.11
123.08
130.11
134.8
140.66
144.18
141.25
137.73
130.7
126.01
124.25
125.42
124.25
122.49
117.22
108.43
101.39
90.842
82.637
71.502
62.125
56.85
52.747
49.817
45.714
39.853
33.993
31.062
28.132
25.788
22.271
19.341
14.066
11.722
8.205
5.275
4.103
4.689
2.344
0
-1.758
-4.103
-5.275
-4.689
-5.861
-5.861
-7.033
-7.619
-7.033
-6.447
-4.689
-3.516
-1.758
-0.586
0.586
2.93
6.447
8.791
9.963
14.652
19.341
22.857
23.443
21.685
18.755
19.341
19.341
21.685
25.788
27.546
30.476
32.234
34.579
35.165
34.579
35.751
35.751
33.407
33.407
32.234
32.234
32.821
35.165
32.821
30.476
25.201
18.168
15.824
15.824
15.238
16.996
19.341
24.615
29.304
36.337
45.714
51.575
55.092
55.678
55.092
55.092
55.092
63.297
67.985
70.33
70.33
70.916
69.744
70.916
73.26
74.432
73.846
72.088
72.088
69.158
66.813
63.883
59.194
56.264
50.403
46.886
45.128
41.612
40.44
39.267
36.923
36.337
37.509
35.165
35.165
34.579
31.648
28.718
26.96
22.271
18.755
16.996
14.652
9.963
8.205
7.619
10.549
13.48
16.996
15.824
11.722
10.549
5.861
3.516
1.758
-0.586
-4.689
-6.447
-8.791
-11.722
-16.41
-21.099
-26.96
-32.234
-36.337
-40.44
-45.714
-50.403
-55.092
-58.608
-62.125
-63.297
-66.813
-69.744
-70.916
-72.674
-70.33
-69.158
-66.227
-66.227
-67.399
-65.055
-61.538
-55.092
-47.473
-39.267
-32.821
-26.96
-23.443
-21.099
-19.341
-18.755
-16.41
-13.48
-11.136
-9.963
-11.136
-9.377
-11.136
-9.963
-5.861
-2.344
0.586
7.619
11.136
13.48
19.927
21.685
23.443
25.788
27.546
31.062
35.165
41.612
45.128
45.128
46.3
46.886
47.473
52.161
56.264
61.538
67.399
74.432
81.465
85.568
89.67
92.601
95.531
100.22
104.91
109.6
113.7
115.46
117.8
118.39
120.15
119.56
118.39
115.46
109.6
109.6
105.5
103.15
101.98
96.703
92.601
87.912
84.396
